ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Set
465191;Female;No;58;Yes;Engineer;1.0;Low;1.0;Train
459459;Male;Yes;36;Yes;Artist;4.0;Low;1.0;Train
467458;Female;No;28;Yes;Entertainment;0.0;Low;2.0;Train
459223;Female;Yes;47;Yes;Doctor;1.0;Average;4.0;Train
465762;Female;No;36;No;Engineer;9.0;Low;;Train
466882;Male;No;36;Yes;Artist;0.0;Low;;Train
463170;Female;;33;Yes;Healthcare;0.0;Low;5.0;Train
462296;Female;Yes;46;Yes;Artist;0.0;High;4.0;Train
466625;Male;Yes;49;Yes;Artist;0.0;Average;2.0;Train
462043;Male;No;33;No;Healthcare;0.0;Low;5.0;Train
466777;Female;Yes;49;Yes;Homemaker;8.0;Average;2.0;Train
459959;Male;Yes;25;Yes;Artist;9.0;Low;4.0;Train
462470;Male;Yes;80;Yes;Executive;3.0;Low;1.0;Train
460805;Male;No;36;Yes;Healthcare;8.0;Low;4.0;Train
460026;Male;No;26;No;Engineer;7.0;Low;1.0;Train
463244;Female;Yes;45;No;Doctor;1.0;Low;1.0;Train
463902;Female;Yes;41;Yes;Entertainment;;Average;4.0;Train
462032;Female;Yes;69;Yes;Artist;0.0;Low;2.0;Train
467291;Male;Yes;53;Yes;Entertainment;1.0;Average;4.0;Train
467847;Male;Yes;41;Yes;Artist;8.0;High;2.0;Train
462243;Male;Yes;43;No;Executive;1.0;Low;4.0;Train
466626;Female;Yes;51;Yes;Artist;1.0;Average;2.0;Train
464372;Male;Yes;45;Yes;Artist;1.0;Average;6.0;Train
465005;Male;Yes;50;Yes;Executive;4.0;High;3.0;Train
466185;Male;Yes;57;Yes;Doctor;0.0;Average;4.0;Train
462165;Male;Yes;70;Yes;Lawyer;3.0;High;2.0;Train
464740;Female;Yes;59;No;Artist;1.0;Low;3.0;Train
467391;Male;Yes;84;Yes;Lawyer;;Low;1.0;Train
463753;Female;No;30;Yes;Healthcare;0.0;Low;5.0;Train
460892;Male;Yes;43;Yes;Engineer;;Average;4.0;Train
459852;Male;No;40;Yes;Artist;7.0;Low;1.0;Train
460777;Male;Yes;74;No;Lawyer;0.0;Low;1.0;Train
463202;Male;No;33;No;Marketing;0.0;Low;3.0;Train
466973;Female;Yes;63;Yes;Marketing;2.0;Low;1.0;Train
460739;Male;Yes;41;Yes;Executive;;High;5.0;Train
459217;Female;Yes;60;No;Lawyer;1.0;Average;3.0;Train
462148;Male;Yes;62;Yes;Artist;0.0;Average;;Train
462265;Male;No;31;Yes;Doctor;3.0;Low;4.0;Train
460455;Female;Yes;28;Yes;Homemaker;9.0;Average;2.0;Train
462402;Female;Yes;37;No;Entertainment;1.0;Average;2.0;Train
459386;Male;Yes;70;No;Lawyer;0.0;High;2.0;Train
461526;Male;Yes;78;No;Entertainment;0.0;Low;2.0;Train
466782;Male;No;19;No;;9.0;Low;3.0;Train
461538;Female;No;38;Yes;Artist;8.0;Low;8.0;Train
460736;Male;No;19;No;Entertainment;0.0;Low;3.0;Train
459859;Female;Yes;28;No;Doctor;9.0;Low;1.0;Train
466252;Female;Yes;73;No;Executive;0.0;Low;3.0;Train
462240;Male;Yes;84;No;Lawyer;1.0;High;2.0;Train
466920;Male;No;21;No;Healthcare;7.0;Low;4.0;Train
466293;Male;Yes;79;No;Lawyer;0.0;High;2.0;Train
466926;Male;No;20;No;Healthcare;0.0;Low;;Train
464422;Male;No;59;No;Entertainment;;Low;1.0;Train
461517;Male;Yes;42;Yes;Artist;0.0;Average;3.0;Train
466763;Male;Yes;55;Yes;Homemaker;0.0;Low;4.0;Train
460822;Male;Yes;41;Yes;Artist;0.0;Low;2.0;Train
460957;Male;Yes;48;Yes;Entertainment;1.0;Low;;Train
466715;Male;Yes;72;Yes;Executive;1.0;High;4.0;Train
459843;Male;Yes;52;No;Artist;;Average;6.0;Train
459653;Female;No;25;Yes;;8.0;Low;1.0;Train
460045;Male;Yes;56;Yes;Artist;0.0;Low;2.0;Train
464249;Male;Yes;80;No;Lawyer;;High;2.0;Train
467723;Male;Yes;83;No;Executive;0.0;Low;7.0;Train
459764;Male;Yes;48;Yes;Artist;1.0;Average;2.0;Train
466664;Female;Yes;47;Yes;Doctor;1.0;Average;2.0;Train
464867;Female;Yes;47;Yes;Doctor;1.0;Average;2.0;Train
459742;Female;Yes;83;No;Lawyer;1.0;High;2.0;Train
463768;Female;Yes;38;No;Engineer;1.0;Low;1.0;Train
465636;Male;No;29;Yes;Healthcare;3.0;Low;3.0;Train
467639;Male;Yes;50;Yes;Entertainment;0.0;Average;4.0;Train
464760;Female;Yes;52;No;Engineer;6.0;Average;4.0;Train
464986;Male;Yes;67;No;Lawyer;;High;2.0;Train
462024;Male;No;33;Yes;Entertainment;1.0;Low;8.0;Train
464730;Male;Yes;36;No;Executive;1.0;High;6.0;Train
465823;Male;Yes;65;No;Entertainment;7.0;Average;4.0;Train
465546;Female;No;25;No;Marketing;1.0;Low;9.0;Train
460460;Male;Yes;27;No;Entertainment;4.0;Low;4.0;Train
467202;Male;Yes;22;No;Doctor;1.0;Low;4.0;Train
467184;Male;Yes;51;No;Engineer;0.0;Average;3.0;Train
465327;Female;No;42;Yes;Entertainment;1.0;Low;1.0;Train
459314;Male;Yes;46;Yes;Artist;;Average;4.0;Train
466072;Female;No;23;No;Healthcare;1.0;Low;3.0;Train
466086;Male;Yes;80;Yes;Lawyer;0.0;High;2.0;Train
459343;Female;Yes;40;Yes;Entertainment;12.0;Low;6.0;Train
459224;Female;Yes;48;Yes;Artist;0.0;Average;2.0;Train
465473;Female;No;55;Yes;Artist;3.0;Low;1.0;Train
466887;Male;Yes;36;Yes;Entertainment;1.0;Low;3.0;Train
463682;Male;Yes;41;Yes;Artist;12.0;Average;2.0;Train
460963;Female;No;32;Yes;Artist;0.0;Low;3.0;Train
467033;Male;Yes;37;Yes;Entertainment;8.0;Average;2.0;Train
463883;Male;No;30;No;Healthcare;0.0;Low;2.0;Train
466716;Female;Yes;79;Yes;Lawyer;1.0;Low;1.0;Train
464251;Male;Yes;65;Yes;Artist;0.0;Average;4.0;Train
463843;Male;Yes;49;Yes;Executive;0.0;High;4.0;Train
461476;Male;Yes;53;Yes;Artist;1.0;Average;4.0;Train
467787;Male;No;20;No;Healthcare;8.0;Low;5.0;Train
463130;Female;Yes;78;No;Lawyer;1.0;High;2.0;Train
467722;Male;No;32;Yes;Doctor;6.0;Low;5.0;Train
465241;Male;No;23;No;Healthcare;3.0;Low;2.0;Train
460345;Female;Yes;40;Yes;Artist;1.0;Average;2.0;Train
463512;Female;No;30;No;Engineer;0.0;Low;3.0;Train
466255;Male;Yes;45;Yes;Entertainment;0.0;Low;4.0;Train
463449;Male;Yes;25;No;Healthcare;1.0;Average;2.0;Train
459276;Female;No;20;No;Healthcare;0.0;Low;4.0;Train
460564;Female;Yes;28;;Homemaker;6.0;Average;3.0;Train
463644;Female;No;27;Yes;Healthcare;1.0;Low;3.0;Train
466253;Male;No;19;No;Healthcare;0.0;Low;3.0;Train
463760;Female;No;27;No;Doctor;1.0;Low;;Train
461717;Female;No;26;Yes;Healthcare;0.0;Low;4.0;Train
462733;Male;Yes;55;No;Artist;0.0;Average;2.0;Train
466146;Female;Yes;41;No;Engineer;8.0;Average;3.0;Train
461866;Male;No;25;No;Healthcare;0.0;Low;4.0;Train
459876;Female;Yes;67;Yes;Artist;1.0;Average;2.0;Train
463434;Female;Yes;25;No;Engineer;;Average;2.0;Train
461869;Male;Yes;87;Yes;Lawyer;0.0;Low;1.0;Train
461228;Male;Yes;26;No;Doctor;9.0;Low;6.0;Train
462962;Female;Yes;37;Yes;Artist;4.0;Low;1.0;Train
465869;Male;No;42;Yes;Doctor;1.0;Low;1.0;Train
464181;Female;No;31;Yes;Healthcare;6.0;Low;4.0;Train
459740;Female;No;20;No;Healthcare;0.0;Low;3.0;Train
463852;Male;Yes;51;Yes;Entertainment;;High;4.0;Train
462774;Female;Yes;88;Yes;Lawyer;0.0;Low;1.0;Train
464567;Male;No;33;Yes;Healthcare;8.0;Low;4.0;Train
459271;Female;No;55;Yes;Artist;1.0;Low;1.0;Train
460990;Male;No;22;No;Healthcare;1.0;Low;3.0;Train
463802;Female;No;39;Yes;Engineer;1.0;Low;3.0;Train
466672;Male;Yes;62;Yes;Artist;0.0;Low;3.0;Train
462919;Female;Yes;37;No;Homemaker;13.0;Average;3.0;Train
463153;Female;No;26;Yes;Homemaker;9.0;Low;1.0;Train
460464;Male;No;27;Yes;Artist;9.0;Low;2.0;Train
461375;Male;No;29;Yes;Healthcare;1.0;Low;4.0;Train
467956;Female;No;31;Yes;Entertainment;1.0;Low;1.0;Train
467024;Male;Yes;40;Yes;Entertainment;9.0;Average;5.0;Train
461146;Male;Yes;56;Yes;Entertainment;0.0;Low;2.0;Train
462388;Female;Yes;45;Yes;Artist;1.0;High;5.0;Train
460355;Female;No;40;Yes;Entertainment;5.0;Low;1.0;Train
461854;Male;No;30;Yes;Healthcare;9.0;Low;3.0;Train
458985;Male;No;23;No;Healthcare;1.0;Low;4.0;Train
466356;Male;Yes;46;Yes;Artist;0.0;Low;2.0;Train
460078;Female;Yes;39;Yes;Healthcare;8.0;High;2.0;Train
464969;Female;Yes;65;No;Lawyer;0.0;High;9.0;Train
461769;Male;No;40;Yes;Artist;0.0;Low;1.0;Train
465193;Male;Yes;36;No;Engineer;;Average;;Train
463548;Female;No;18;No;Healthcare;3.0;Low;4.0;Train
467116;Male;Yes;73;Yes;Executive;1.0;High;2.0;Train
462140;Female;Yes;67;No;Engineer;;Average;4.0;Train
461577;Female;Yes;50;Yes;Artist;1.0;Average;3.0;Train
460740;Male;Yes;38;Yes;Artist;4.0;Average;3.0;Train
466844;Male;No;18;No;Healthcare;0.0;Low;5.0;Train
466085;Male;No;19;No;;9.0;Low;4.0;Train
460150;Male;No;19;No;Healthcare;0.0;Low;4.0;Train
467955;Female;Yes;39;Yes;Artist;9.0;Low;;Train
463242;Female;No;26;No;Engineer;5.0;Low;2.0;Train
466833;Male;Yes;58;Yes;Artist;7.0;Low;2.0;Train
460371;Female;No;28;Yes;Artist;1.0;Low;2.0;Train
465180;Female;Yes;53;Yes;Artist;1.0;Average;2.0;Train
461279;Male;No;18;No;Doctor;4.0;Low;2.0;Train
459109;Male;Yes;49;Yes;Entertainment;7.0;Average;4.0;Train
467519;Male;No;19;No;Healthcare;0.0;Low;3.0;Train
461398;Male;No;20;No;Doctor;0.0;Low;4.0;Train
467188;Male;Yes;55;Yes;Artist;2.0;Low;2.0;Train
459318;Female;No;32;Yes;Engineer;0.0;Low;3.0;Train
461823;Male;No;27;No;Healthcare;10.0;Low;4.0;Train
459732;Male;Yes;72;Yes;Executive;1.0;High;5.0;Train
461317;Female;No;59;Yes;Artist;1.0;Low;1.0;Train
461459;Female;Yes;35;Yes;Artist;0.0;Low;3.0;Train
460429;Female;No;32;Yes;Engineer;9.0;Low;1.0;Train
464577;Female;Yes;28;Yes;Healthcare;10.0;High;2.0;Train
466552;Male;Yes;19;No;Entertainment;1.0;Low;2.0;Train
461231;Male;Yes;52;Yes;Artist;2.0;High;1.0;Train
463650;Male;No;29;No;Doctor;1.0;Low;3.0;Train
462674;Female;Yes;51;Yes;Homemaker;12.0;Average;4.0;Train
465275;Male;No;27;Yes;Healthcare;1.0;Low;5.0;Train
465684;Female;No;47;Yes;Entertainment;0.0;Low;1.0;Train
465492;Male;Yes;61;No;Entertainment;1.0;Low;1.0;Train
464510;Female;Yes;75;No;Lawyer;0.0;High;2.0;Train
463588;Male;No;19;No;Healthcare;1.0;Low;1.0;Train
466341;Male;Yes;48;Yes;Artist;0.0;Average;2.0;Train
459397;Male;Yes;59;Yes;Artist;3.0;Average;2.0;Train
460888;Male;Yes;42;No;Homemaker;8.0;Low;1.0;Train
460272;Female;No;86;Yes;Lawyer;1.0;Low;1.0;Train
460612;Male;No;33;Yes;Entertainment;9.0;Low;4.0;Train
462530;Female;Yes;37;Yes;Artist;;High;2.0;Train
462227;Male;Yes;49;No;Executive;3.0;High;5.0;Train
459684;Male;Yes;52;Yes;Entertainment;;Average;3.0;Train
459568;Male;No;41;Yes;Artist;;Low;3.0;Train
464517;Male;No;26;Yes;Healthcare;1.0;Low;;Train
467892;Male;No;23;No;Doctor;1.0;Low;5.0;Train
461012;Male;No;35;No;Doctor;1.0;Low;3.0;Train
463003;Male;Yes;37;Yes;Artist;2.0;Average;2.0;Train
467592;Male;Yes;43;Yes;Entertainment;7.0;Low;2.0;Train
462366;Male;Yes;50;No;Engineer;1.0;Low;2.0;Train
465908;Female;No;50;No;Engineer;1.0;Low;1.0;Train
466759;Female;No;26;No;Healthcare;3.0;Low;;Train
463400;Female;No;20;No;Healthcare;8.0;Low;3.0;Train
467075;Female;Yes;31;No;Homemaker;9.0;Average;2.0;Train
462087;Female;No;31;Yes;Healthcare;9.0;Low;3.0;Train
462522;Male;Yes;41;No;Executive;1.0;Average;5.0;Train
459615;Male;Yes;84;No;Lawyer;1.0;Low;1.0;Train
464899;Female;No;22;;Healthcare;8.0;Low;5.0;Train
460157;Male;Yes;57;No;;1.0;Low;5.0;Train
467794;Female;No;23;No;Healthcare;0.0;Low;4.0;Train
461040;Female;Yes;69;No;Lawyer;0.0;Low;1.0;Train
466443;Female;Yes;68;Yes;Artist;4.0;Low;2.0;Train
463975;Female;No;30;No;Healthcare;8.0;Low;4.0;Train
464063;Female;No;26;Yes;Doctor;1.0;Low;1.0;Train
461917;Male;Yes;79;;Lawyer;1.0;Low;1.0;Train
464055;Male;Yes;32;Yes;Doctor;0.0;Low;;Train
461326;Female;No;36;Yes;Artist;1.0;Low;1.0;Train
467196;Male;No;18;No;Entertainment;0.0;Low;5.0;Train
461633;Male;No;30;Yes;Healthcare;8.0;Low;4.0;Train
462045;Female;No;46;Yes;Artist;9.0;Low;1.0;Train
466264;Male;Yes;33;Yes;;0.0;Low;2.0;Train
466289;Male;No;19;No;Healthcare;2.0;Low;5.0;Train
463562;Male;No;33;Yes;Entertainment;0.0;Low;4.0;Train
460089;Female;Yes;65;Yes;Artist;13.0;Low;1.0;Train
459336;Male;Yes;26;Yes;Artist;6.0;Average;2.0;Train
467350;Female;No;30;Yes;Homemaker;6.0;Low;1.0;Train
463565;Female;No;33;Yes;Entertainment;1.0;Low;4.0;Train
463905;Female;Yes;27;Yes;Engineer;0.0;Average;4.0;Train
467269;Male;Yes;65;Yes;Artist;0.0;Average;2.0;Train
464934;Male;Yes;77;No;Lawyer;1.0;Low;2.0;Train
463923;Female;No;20;No;Engineer;0.0;Low;4.0;Train
465445;Female;No;27;Yes;Homemaker;6.0;Low;7.0;Train
460517;Male;Yes;78;;Lawyer;;Low;;Train
463661;Female;Yes;51;Yes;Doctor;1.0;Average;4.0;Train
459370;Male;No;18;No;Healthcare;13.0;Low;4.0;Train
466019;Female;Yes;63;Yes;Artist;5.0;Low;1.0;Train
467107;Male;Yes;36;Yes;Engineer;1.0;Average;3.0;Train
461683;Male;Yes;43;Yes;Executive;1.0;High;4.0;Train
459053;Male;Yes;46;Yes;Executive;0.0;High;4.0;Train
466894;Male;No;51;Yes;Artist;0.0;Low;3.0;Train
460005;Male;No;43;Yes;Engineer;0.0;Low;1.0;Train
467969;Female;Yes;43;Yes;Artist;0.0;Average;2.0;Train
463120;Female;No;37;Yes;Entertainment;1.0;Low;1.0;Train
466106;Female;Yes;63;No;Artist;0.0;Average;5.0;Train
467644;Male;No;30;No;Doctor;;Low;5.0;Train
461976;Female;Yes;37;Yes;Entertainment;5.0;Average;2.0;Train
460885;Male;Yes;53;No;Artist;8.0;Average;3.0;Train
463692;Female;Yes;26;Yes;Healthcare;6.0;High;7.0;Train
467674;Male;Yes;40;Yes;Artist;0.0;Average;2.0;Train
465982;Male;Yes;41;Yes;Entertainment;0.0;Average;4.0;Train
464349;Male;Yes;66;Yes;Artist;2.0;Low;1.0;Train
467113;Male;Yes;80;Yes;Lawyer;;Low;1.0;Train
463881;Female;Yes;37;No;Engineer;0.0;Average;5.0;Train
462247;Female;Yes;42;No;Artist;1.0;High;4.0;Train
463886;Female;No;38;Yes;Artist;1.0;Low;2.0;Train
460304;Female;No;53;No;Lawyer;1.0;Low;1.0;Train
466458;Male;No;33;No;Executive;5.0;Low;2.0;Train
465830;Female;Yes;52;No;;7.0;Average;7.0;Train
462889;Male;Yes;33;No;Executive;;High;4.0;Train
462449;Male;No;19;No;Healthcare;1.0;Low;3.0;Train
462101;Male;Yes;53;Yes;Artist;;Average;3.0;Train
467558;Male;Yes;50;Yes;Doctor;0.0;Average;8.0;Train
467247;Female;No;26;No;Engineer;0.0;Low;2.0;Train
461663;Male;No;20;No;Healthcare;1.0;Low;3.0;Train
459571;Female;Yes;53;Yes;Executive;0.0;High;4.0;Train
459385;Female;Yes;41;Yes;Artist;0.0;Average;2.0;Train
466191;Male;Yes;48;Yes;Executive;0.0;High;3.0;Train
465062;Male;Yes;56;No;Executive;0.0;High;4.0;Train
467108;Female;No;66;Yes;Artist;0.0;Low;1.0;Train
466957;Male;Yes;35;No;Entertainment;8.0;Average;4.0;Train
463298;Male;Yes;50;No;Entertainment;0.0;Low;2.0;Train
461155;Female;Yes;51;Yes;Artist;3.0;Low;2.0;Train
466650;Female;No;30;No;Healthcare;8.0;Low;3.0;Train
464633;Male;No;30;No;Executive;1.0;Low;4.0;Train
464469;Female;No;50;Yes;Artist;9.0;Low;1.0;Train
459710;Male;Yes;61;Yes;Artist;;Low;1.0;Train
465319;Male;No;19;No;Healthcare;0.0;Low;5.0;Train
462041;Female;No;22;No;Doctor;0.0;Low;2.0;Train
459539;Female;No;35;Yes;Healthcare;9.0;Low;1.0;Train
466158;Female;Yes;47;Yes;Engineer;0.0;Low;4.0;Train
460430;Male;No;32;No;Doctor;12.0;Low;4.0;Train
461953;Male;Yes;33;No;Healthcare;11.0;High;2.0;Train
463982;Female;No;25;Yes;Healthcare;;Low;2.0;Train
467546;Female;No;28;No;Healthcare;1.0;Low;4.0;Train
464861;Male;No;32;No;Homemaker;;Low;2.0;Train
459667;Female;Yes;50;Yes;Healthcare;1.0;High;6.0;Train
467447;Female;Yes;37;Yes;Engineer;;Average;3.0;Train
461373;Male;No;53;Yes;Artist;1.0;Low;1.0;Train
464587;Female;Yes;49;Yes;Artist;1.0;Low;2.0;Train
467811;Male;Yes;72;Yes;Lawyer;1.0;Low;1.0;Train
464333;Male;Yes;60;Yes;Executive;0.0;High;3.0;Train
466978;Male;No;48;Yes;Artist;4.0;Low;1.0;Train
461705;Female;No;32;No;Healthcare;1.0;Low;4.0;Train
461161;Male;No;48;Yes;Entertainment;1.0;Low;2.0;Train
467860;Female;No;33;Yes;Entertainment;0.0;Low;1.0;Train
462409;Female;Yes;26;No;Engineer;7.0;Low;2.0;Train
461093;Female;Yes;38;Yes;Artist;1.0;Average;4.0;Train
466350;Female;Yes;56;Yes;Artist;0.0;Low;1.0;Train
462273;Female;No;41;Yes;Entertainment;1.0;Low;;Train
460512;Female;Yes;43;Yes;Engineer;0.0;High;4.0;Train
462320;Female;Yes;51;Yes;Artist;0.0;Average;2.0;Train
465355;Female;Yes;47;Yes;Artist;7.0;Average;2.0;Train
462877;Male;No;28;Yes;Artist;1.0;Low;3.0;Train
466259;Male;No;20;No;Healthcare;1.0;Low;2.0;Train
462424;Female;Yes;38;No;Artist;0.0;Low;3.0;Train
459028;Male;Yes;57;Yes;Executive;1.0;High;3.0;Train
463708;Female;Yes;28;No;Engineer;1.0;Average;2.0;Train
461405;Male;No;39;Yes;Artist;1.0;Low;1.0;Train
466656;Male;Yes;89;Yes;Marketing;1.0;High;2.0;Train
464409;Female;Yes;81;Yes;Lawyer;0.0;Average;2.0;Train
463754;Male;No;33;Yes;Entertainment;1.0;Low;4.0;Train
464628;Male;Yes;32;Yes;Artist;5.0;Average;2.0;Train
460447;Male;;79;No;Lawyer;0.0;Low;1.0;Train
466754;Female;Yes;41;Yes;Artist;1.0;Average;3.0;Train
465023;Male;Yes;43;Yes;Artist;9.0;Average;2.0;Train
466954;Female;Yes;68;No;Doctor;8.0;Average;2.0;Train
460274;Female;Yes;58;Yes;Artist;7.0;Low;2.0;Train
466507;Male;Yes;51;Yes;Entertainment;1.0;Average;5.0;Train
462281;Male;Yes;47;Yes;Artist;0.0;Low;2.0;Train
462930;Female;Yes;55;Yes;Homemaker;13.0;Average;3.0;Train
465125;Female;No;39;Yes;Artist;9.0;Low;1.0;Train
464127;Female;No;33;Yes;Healthcare;1.0;Low;5.0;Train
462164;Female;Yes;62;Yes;Artist;9.0;Low;1.0;Train
463949;Male;Yes;51;No;Executive;0.0;High;4.0;Train
460380;Male;No;29;Yes;Entertainment;8.0;Low;3.0;Train
461324;Female;No;48;Yes;Artist;4.0;Low;1.0;Train
463482;Male;No;41;No;Engineer;9.0;Low;7.0;Train
465723;Male;No;42;Yes;Healthcare;9.0;Low;1.0;Train
467948;Female;No;20;No;Healthcare;0.0;Low;3.0;Train
464473;Female;Yes;60;Yes;Artist;0.0;Average;4.0;Train
467325;Female;Yes;72;Yes;Lawyer;1.0;High;2.0;Train
462017;Male;No;25;Yes;Entertainment;9.0;Low;1.0;Train
463152;Female;Yes;57;Yes;Doctor;1.0;Average;4.0;Train
462174;Female;Yes;40;Yes;Engineer;8.0;Average;4.0;Train
461511;Male;Yes;35;No;Doctor;9.0;Low;2.0;Train
464095;Female;Yes;31;Yes;Engineer;1.0;Low;2.0;Train
460096;Female;Yes;78;No;Lawyer;1.0;Low;1.0;Train
462129;Female;No;41;Yes;Artist;9.0;Low;1.0;Train
464111;Male;Yes;57;Yes;Artist;0.0;Average;3.0;Train
463699;Female;Yes;41;Yes;Marketing;9.0;Low;3.0;Train
466307;Male;Yes;49;Yes;Artist;1.0;Low;2.0;Train
459980;Male;No;40;No;Engineer;1.0;Low;2.0;Train
467115;Male;Yes;89;Yes;Lawyer;0.0;Low;2.0;Train
464261;Male;Yes;61;Yes;Executive;0.0;High;2.0;Train
462098;Female;Yes;38;No;Entertainment;3.0;Average;3.0;Train
460002;Female;Yes;58;Yes;Doctor;5.0;Average;3.0;Train
467322;Female;Yes;46;Yes;Artist;0.0;Average;2.0;Train
463584;Female;No;22;No;Engineer;;Low;3.0;Train
466633;Male;Yes;39;Yes;Entertainment;6.0;Average;2.0;Train
460966;Female;Yes;58;Yes;Engineer;1.0;Average;4.0;Train
461084;Female;Yes;38;Yes;Artist;8.0;Average;2.0;Train
461165;Male;Yes;28;No;Artist;1.0;Average;2.0;Train
461454;Female;Yes;35;Yes;Artist;7.0;High;4.0;Train
459284;Female;Yes;70;Yes;Lawyer;1.0;High;2.0;Train
461116;Male;Yes;30;No;Executive;4.0;High;4.0;Train
459235;Male;Yes;55;No;Entertainment;1.0;Low;;Train
461377;Female;Yes;57;Yes;Artist;;Low;1.0;Train
467840;Female;;22;No;Healthcare;0.0;Low;6.0;Train
462362;Male;Yes;63;Yes;Entertainment;0.0;Average;4.0;Train
462217;Female;No;42;Yes;Executive;;Low;1.0;Train
464325;Male;Yes;27;Yes;Healthcare;4.0;High;3.0;Train
460063;Female;No;43;Yes;Artist;1.0;Low;1.0;Train
460727;Male;Yes;69;No;Executive;0.0;High;4.0;Train
467612;Male;Yes;67;Yes;Executive;1.0;Low;;Train
463317;Male;Yes;72;Yes;Marketing;0.0;Low;1.0;Train
466036;Female;Yes;89;Yes;Lawyer;1.0;Low;;Train
459320;Male;Yes;26;Yes;Executive;0.0;Low;3.0;Train
464457;Female;No;53;Yes;Artist;9.0;Low;1.0;Train
463702;Male;Yes;49;Yes;Artist;1.0;Average;4.0;Train
463890;Female;No;28;No;Artist;1.0;Low;5.0;Train
467420;Male;Yes;52;Yes;Executive;1.0;High;4.0;Train
466871;Male;Yes;43;Yes;Executive;;High;4.0;Train
466878;Male;Yes;38;No;Artist;8.0;High;5.0;Train
462660;Female;Yes;27;No;Homemaker;9.0;Average;2.0;Train
466691;Male;No;18;No;Healthcare;5.0;Low;4.0;Train
463182;Male;Yes;59;Yes;Entertainment;1.0;Low;3.0;Train
463321;Male;No;22;No;Healthcare;1.0;Low;3.0;Train
462532;Male;No;32;Yes;Doctor;0.0;Low;4.0;Train
464588;Female;Yes;35;Yes;Artist;0.0;Low;2.0;Train
467436;Male;Yes;51;Yes;Artist;5.0;Average;4.0;Train
465260;Female;No;22;No;Healthcare;8.0;Low;6.0;Train
467566;Male;Yes;49;No;Executive;;High;3.0;Train
464284;Female;Yes;42;Yes;Artist;;Low;;Train
462895;Male;No;32;No;Entertainment;1.0;Low;3.0;Train
459460;Male;No;55;No;Lawyer;;Low;1.0;Train
461985;Male;No;31;Yes;Entertainment;;Low;;Train
463168;Female;Yes;36;Yes;Doctor;7.0;Average;2.0;Train
466853;Male;No;32;Yes;Healthcare;1.0;Low;3.0;Train
464840;Male;No;18;No;Healthcare;0.0;Low;4.0;Train
460135;Female;No;31;Yes;Healthcare;4.0;Low;3.0;Train
464814;Male;Yes;53;Yes;Artist;0.0;High;7.0;Train
464856;Female;No;42;Yes;Engineer;8.0;Low;3.0;Train
462940;Male;No;75;No;Lawyer;;Low;2.0;Train
463083;Male;No;30;Yes;Artist;7.0;Low;3.0;Train
461283;Male;No;19;No;Healthcare;1.0;Low;4.0;Train
459487;Male;Yes;67;No;Lawyer;;Low;;Train
466181;Male;Yes;46;Yes;Entertainment;1.0;Low;2.0;Train
462465;Male;Yes;51;Yes;Engineer;1.0;Low;2.0;Train
464780;Female;No;32;No;Engineer;1.0;Low;9.0;Train
466741;Female;;53;No;Artist;9.0;Low;2.0;Train
465385;Female;No;46;Yes;Artist;5.0;Low;1.0;Train
464270;Female;No;45;Yes;Artist;3.0;Low;1.0;Train
467807;Male;Yes;50;Yes;Executive;1.0;Average;3.0;Train
466118;Female;Yes;36;No;Engineer;1.0;Low;3.0;Train
460068;Female;No;40;Yes;Artist;8.0;Low;1.0;Train
467444;Female;Yes;40;Yes;Artist;;Low;2.0;Train
460937;Male;Yes;43;No;Artist;1.0;High;9.0;Train
459550;Male;No;19;No;Healthcare;8.0;Low;5.0;Train
461539;Male;Yes;42;No;Entertainment;6.0;Average;2.0;Train
464228;Male;No;29;Yes;Healthcare;1.0;Low;1.0;Train
461593;Female;Yes;37;Yes;Doctor;9.0;Average;2.0;Train
461949;Female;No;38;No;Artist;14.0;Low;1.0;Train
466171;Female;Yes;79;Yes;Lawyer;0.0;Low;1.0;Train
462682;Male;No;25;No;Entertainment;2.0;Low;7.0;Train
463384;Female;No;29;No;Marketing;1.0;Low;5.0;Train
460584;Female;No;33;Yes;Homemaker;1.0;Low;1.0;Train
467502;Female;No;26;No;Healthcare;;Low;6.0;Train
459433;Male;No;26;No;Doctor;1.0;Low;4.0;Train
467452;Female;Yes;38;Yes;Artist;9.0;Average;2.0;Train
462501;Male;Yes;63;Yes;Artist;1.0;Average;;Train
462121;Female;No;60;Yes;Artist;1.0;Low;3.0;Train
464890;Female;No;33;No;Engineer;0.0;Low;7.0;Train
461172;Female;Yes;71;Yes;Lawyer;1.0;Low;1.0;Train
460855;Male;Yes;45;Yes;Artist;;Low;2.0;Train
461268;Female;Yes;60;Yes;Artist;0.0;Average;2.0;Train
465731;Female;Yes;31;Yes;Artist;0.0;Average;2.0;Train
462861;Female;No;26;Yes;Healthcare;8.0;Low;1.0;Train
458989;Female;Yes;42;Yes;Engineer;1.0;Low;1.0;Train
463527;Female;No;35;No;Artist;13.0;Low;1.0;Train
463293;Female;No;20;No;Healthcare;1.0;Low;3.0;Train
465166;Male;No;25;Yes;Healthcare;4.0;Low;5.0;Train
460194;Female;No;23;No;Entertainment;0.0;Low;2.0;Train
462711;Male;Yes;53;Yes;Artist;0.0;Average;5.0;Train
466932;Female;No;49;Yes;Doctor;;Low;2.0;Train
